chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chrX	46655945	46656445	chrX:46655945-46656445:.	-0.0020072813	.	chrX:46655945-46656445:.	chrX	48644981	48644982	+	-0.06553260420664783	0.06151804160664784	GATA1	ENSG00000102145	NA	NA	False	0.636436803415567	0.942576710532008	0.9495819461802509	0.999999999808853	1.0	TRUE	NA
chrX	46696085	46696605	chrX:46696085-46696605:.	0.0151860877	.	chrX:46696085-46696605:.	chrX	48644981	48644982	+	0.00014253060501273444	0.030229644794987263	GATA1	ENSG00000102145	NA	NA	False	0.6421336368334493	0.942576710532008	1.0	1.0	1.0	TRUE	NA
chrX	46696685	46697185	chrX:46696685-46697185:.	-0.0033344635	.	chrX:46696685-46697185:.	chrX	48644981	48644982	+	-0.03676356082061626	0.03009463382061626	GATA1	ENSG00000102145	NA	NA	False	0.4922045392256362	0.942576710532008	0.99990095856301	1.0	1.0	TRUE	NA
chrX	46771525	46772025	chrX:46771525-46772025:.	0.021744851800000003	.	chrX:46771525-46772025:.	chrX	48644981	48644982	+	0.008695265197474026	0.03479443840252598	GATA1	ENSG00000102145	NA	NA	False	0.4138087923659364	0.942576710532008	1.0	1.0	1.0	TRUE	NA
chrX	46773165	46773765	chrX:46773165-46773765:.	0.055787725700000006	.	chrX:46773165-46773765:.	chrX	48644981	48644982	+	0.029138925689629537	0.08243652571037047	GATA1	ENSG00000102145	NA	NA	False	0.011215077452324031	0.19151901495507198	0.9999966032297979	1.0	1.0	TRUE	NA
chrX	46837945	46838445	chrX:46837945-46838445:.	0.0468776324	.	chrX:46837945-46838445:.	chrX	48644981	48644982	+	0.02709371534941325	0.06666154945058675	GATA1	ENSG00000102145	NA	NA	False	0.08472055296224679	0.6395156877126971	0.999999941314978	1.0	1.0	TRUE	NA
chrX	46936185	46936705	chrX:46936185-46936705:.	-0.009050899	.	chrX:46936185-46936705:.	chrX	48644981	48644982	+	-0.054786896743503705	0.0366850987435037	GATA1	ENSG00000102145	NA	NA	False	0.3721367043380417	0.942576710532008	0.994129514391395	1.0	1.0	TRUE	NA
chrX	46988405	46988905	chrX:46988405-46988905:.	0.0168308224	.	chrX:46988405-46988905:.	chrX	48644981	48644982	+	-0.0034051135039881372	0.03706675830398814	GATA1	ENSG00000102145	NA	NA	False	0.6424057316872592	0.942576710532008	0.9999999994576709	1.0	1.0	TRUE	NA
chrX	46994945	46995465	chrX:46994945-46995465:.	-0.0121778149	.	chrX:46994945-46995465:.	chrX	48644981	48644982	+	-0.07336529389045941	0.04900966409045941	GATA1	ENSG00000102145	NA	NA	False	0.4151736004790533	0.942576710532008	0.934276437435677	0.99999999985553	1.0	TRUE	NA
chrX	47003725	47004825	chrX:47003725-47004825:.	0.0063974829	.	chrX:47003725-47004825:.	chrX	48644981	48644982	+	-0.010088899370006281	0.022883865170006283	GATA1	ENSG00000102145	NA	NA	False	0.8196551457838436	0.942576710532008	1.0	1.0	1.0	TRUE	NA
