chr3	127746200	127747100
chr3	127754100	127755000
chr3	129000900	129001800
chr3	129974100	129974800
chr3	129987500	129988300
chr3	129992700	129993600
chr4	55242300	55276700
chr4	55289400	55292900
chr4	55293000	55298000
chr4	55308700	55327400
chr4	55915600	55934900
chr4	56042700	56057800
chr4	56058200	56068700
chr5	88133800	88150500
chr5	88659000	88697100
chr5	89822000	89835100
chr6	134714600	134715100
chr6	134741000	134741500
chr6	134908700	134909300
chr6	134923900	134924500
chr6	135602900	135603600
chr6	136325800	136326500
chr6	136334000	136334600
chr6	136334700	136335300
chr6	136335600	136336700
chr6	136359800	136360500
chr6	136365600	136366300
chr6	136526200	136526900
chr6	136922100	136922800
chr8	126805400	126836300
chr8	126837000	126888700
chr8	127071000	127090100
chr8	127095800	127107900
chr8	127109800	127147300
chr8	127236300	127311800
chr8	127320700	127373200
chr8	127382000	127433100
chr8	127478100	127503100
chr8	127503400	127523300
chr8	127541900	127597900
chr8	127598300	127630300
chr8	127633100	127683600
chr8	127683700	127720700
chr8	127720800	127769300
chr8	128349600	128453100
chr8	128468500	128548600
chr11	4213600	4214200
chr11	4636800	4637400
chr11	5104200	5104800
chr11	5527600	5528300
chr11	5719600	5720200
chr11	6245400	6246000
chr11	6269900	6270500
chr11	6298500	6299200
chr11	6402600	6403300
chr11	6414600	6415300
chr11	6418200	6419500
chr11	33367800	33373200
chr11	33373300	33384200
chr11	33388300	33396900
chr11	33399100	33403300
chr11	33403400	33404400
chr11	33404900	33423400
chr11	33435000	33439100
chr11	33443200	33446000
chr11	33455000	33465900
chr11	33470700	33482700
chr11	33505000	33525900
chr11	33530400	33534300
chr11	33534600	33535600
chr11	33538200	33549900
chr11	33550200	33555300
chr11	33556700	33562700
chr11	33563200	33571200
chr11	33573900	33580500
chr11	33580600	33581700
chr11	33581800	33589200
chr11	33595400	33604500
chr11	33604700	33612800
chr11	33614800	33624900
chr11	33630600	33638500
chr11	33640000	33654000
chr11	33654200	33677000
chr11	33683100	33687500
chr11	33687600	33711400
chr11	33768000	33776700
chr11	33776800	33777500
chr11	33777600	33783300
chr11	33801000	33812100
chr11	33813800	33822700
chr11	33827000	33832000
chr11	33839600	33840400
chr11	33840600	33841800
chr11	33842000	33843500
chr11	33843900	33849600
chr11	34130000	34189400
chr11	34189500	34211800
chr11	34212200	34216500
chr11	34221100	34225600
chr11	34229600	34232200
chr11	34247000	34254400
chr11	34254800	34265600
chr11	34266100	34277600
chr11	34278100	34282300
chr11	34283500	34286200
chr11	34287400	34293900
chr11	34298700	34304400
chr11	34304600	34306400
chr11	34306700	34308700
chr11	34308800	34317700
chr11	34318100	34322500
chr11	34324100	34325900
chr11	34327000	34333600
chr11	34333700	34338300
chr11	34338500	34367200
chr11	34419100	34421900
chr11	34477500	34483800
chr11	34484100	34498900
chr11	34499400	34503200
chr11	34520700	34528500
chr11	34528700	34530200
chr11	34530400	34535700
chr11	34535900	34543900
chr11	34544100	34550400
chr11	34551600	34553800
chr11	34554000	34559900
chr11	34560300	34569200
chr11	34569700	34578700
chr11	34578900	34589500
chr12	53695200	53697100
chr12	53701400	53702500
chr12	53743000	53744200
chr12	53746300	53747300
chr12	53750700	53752500
chr12	53753800	53754700
chr12	53755300	53756200
chr12	53756500	53757800
chr12	53758000	53758900
chr12	53767400	53768200
chr12	53791500	53792500
chr12	53803600	53804400
chr12	53855500	53856400
chr12	53938100	53939100
chr12	53941500	53942400
chr12	53944600	53945400
chr12	53948600	53951000
chr12	53956200	53957600
chr12	53963200	53964600
chr12	53973500	53975300
chr12	53983200	53985500
chr12	54051100	54052000
chr12	54052600	54054700
chr12	54126700	54127700
chr12	54130100	54130900
chr12	54134700	54135600
chr12	54136600	54137500
chr12	54138000	54139700
chr12	54146800	54147700
chr12	54172900	54174000
chr12	54207100	54208400
chr12	54548800	54550800
chr12	54569100	54569900
chr12	54592900	54593800
chr12	54596200	54597300
chr12	54616700	54617800
chr12	54632000	54633000
chr12	54658200	54659300
chr12	110808600	110812700
chr12	110812900	110817500
chr12	110821100	110824100
chr12	110824600	110826200
chr12	110826400	110828300
chr12	110828800	110830000
chr12	110830400	110833700
chr12	110833800	110836100
chr12	110836200	110838200
chr12	110839300	110840000
chr12	110841100	110842000
chr12	110842100	110857000
chr12	110857300	110860700
chr12	110861000	110866200
chr12	110868600	110871300
chr12	110873100	110876900
chr12	110883700	110884600
chr12	110884800	110890900
chr12	110891400	110895100
chr12	110903100	110908100
chr12	110908300	110912700
chr12	110912800	110916300
chr12	110917300	110918700
chr12	110918800	110922000
chr12	110922400	110924500
chr12	110924600	110930500
chr12	110930600	110937900
chr12	110938200	110942000
chr12	110953400	110954700
chr12	110956300	110969200
chr12	110969900	110974300
chr12	110974400	110979200
chr12	110979300	110989900
chr12	111002500	111010500
chr12	111019800	111031300
chr12	111031400	111070700
chr12	111072200	111080500
chr12	111080600	111087100
chr12	111087200	111106000
chr12	111108600	111113600
chr12	111115400	111123300
chr12	111123600	111124700
chr12	111133400	111145600
chr12	111147100	111148400
chr12	111148900	111159900
chr12	111160000	111184700
chr12	111184900	111203200
chr12	111203400	111219900
chr12	111220000	111229800
chr12	111230100	111231100
chr12	111232500	111238700
chr12	111238900	111242700
chr12	111243000	111257400
chr12	111257600	111258900
chr12	111259000	111259700
chr12	111260300	111262500
chr12	111262700	111267800
chr12	111268000	111279500
chr12	111280600	111282200
chr12	111282500	111288700
chr12	111289000	111290300
chr12	111291000	111292300
chr12	111293000	111294300
chr12	111294700	111296800
chr12	111297000	111300800
chr12	111303500	111311500
chr12	111311700	111313300
chr12	111319600	111321300
chr12	111321500	111323700
chr12	111326900	111328700
chr12	111329000	111332000
chr12	111332200	111333100
chr12	111333300	111335200
chr12	111335500	111336600
chr12	111337200	111340600
chr12	111341300	111342400
chr12	111342800	111345000
chr12	111347000	111351700
chr12	111352200	111356100
chr12	111358100	111371400
chr12	111379700	111383000
chr12	111383900	111385100
chr12	111385200	111386000
chr19	13428100	13429000
chr19	48510300	48511200
chr19	49055800	49056700
chr19	49058400	49059300
chrX	47361800	47362700
chrX	49754000	49754800
chrX	49828800	49829700
