chr3	128426200	128427000
chr3	128784200	128784800
chr3	129245600	129246200
chr3	129314700	129315300
chr3	129316000	129316700
chr4	55634400	55641000
chr5	88882100	88885600
chr6	109236600	109237400
chr6	109303100	109306600
chr6	109308000	109308700
chr8	127735300	127736600
chr8	127898300	127899800
chr8	127959400	127961800
chr8	128047800	128051800
chr11	5279700	5281200
chr11	33943600	33946600
chr11	34050900	34054200
chr11	61792000	61794000
chr11	61814000	61818400
chr11	61868900	61873100
chr11	61890400	61892300
chr12	54285800	54286400
chr12	54294100	54295200
chr12	54297700	54298400
chr12	54300800	54301800
chr12	54324600	54325200
chr12	54336300	54337000
chr12	54337100	54337800
chr12	54360700	54361300
chr12	112012900	112015000
chr19	12671900	12672500
chr19	12676200	12676800
chr19	12681100	12682200
chr19	12716800	12717400
chr19	12775400	12776100
chr19	12777500	12778100
chr19	12779100	12779800
chr19	12782200	12783200
chr19	12784400	12785000
chr19	12796000	12797000
chr19	12832300	12833000
chr19	12847500	12848100
chr19	12885000	12885600
chr19	12890600	12891200
chr19	12933500	12934100
chr19	13104300	13105000
chr19	13428300	13428900
chr19	48720500	48721100
chr19	48738500	48739100
chr19	48795200	48795900
chr19	48810800	48811400
chr19	48872800	48874000
chr19	48890400	48891000
chr19	48899900	48900500
chr19	48954400	48955100
chr19	48963700	48964300
chr19	48970800	48971400
chrX	47650000	47651100
chrX	48511400	48512000
chrX	48761700	48762300
chrX	48917100	48917700
chrX	48936900	48938100
chrX	48945600	48946300
chrX	49155100	49156700
chrX	49163900	49164500
chrX	49167100	49167800
chrX	49175300	49176000
chrX	49177400	49178000
chrX	49184200	49184800
chrX	49186100	49186700
chrX	49192600	49193200
chrX	49193300	49194000
