chr3	127573700	127574600
chr3	127574700	127575600
chr3	127584300	127585200
chr3	127590100	127591500
chr3	127595100	127596000
chr3	127597900	127598800
chr3	127628700	127629600
chr3	127629700	127630600
chr3	127634600	127635300
chr3	127672300	127673400
chr3	127683500	127684300
chr3	127690600	127691500
chr3	127695900	127696600
chr3	127697200	127698100
chr3	127701100	127702800
chr3	127706700	127707600
chr3	127728400	127730100
chr3	127746200	127747100
chr3	127754100	127755000
chr3	127890300	127891000
chr3	127903400	127904300
chr3	128010900	128011800
chr3	128051800	128052700
chr3	128067300	128068700
chr3	128075300	128076200
chr3	128076500	128077800
chr3	128080100	128081000
chr3	128123400	128124400
chr3	128128100	128129000
chr3	128133300	128134100
chr3	128145000	128145900
chr3	128152600	128153900
chr3	128170600	128171500
chr3	128190500	128191100
chr3	128193500	128194400
chr3	128195100	128196000
chr3	128215300	128217000
chr3	128226600	128227500
chr3	128266100	128267000
chr3	128339300	128339900
chr3	128343300	128344200
chr3	128344900	128345900
chr3	128353800	128354700
chr3	128380500	128381400
chr3	128383300	128384100
chr3	128409800	128410700
chr3	128412700	128413600
chr3	128415100	128417500
chr3	128424500	128425300
chr3	128426100	128427000
chr3	128456800	128457700
chr3	128482500	128483800
chr3	128487400	128488500
chr3	128495100	128496000
chr3	128496200	128497100
chr3	128497300	128498400
chr3	128504600	128505700
chr3	128532700	128533400
chr3	128547100	128548100
chr3	128548500	128549900
chr3	128553900	128554800
chr3	128573600	128574500
chr3	128577600	128578500
chr3	128584100	128585900
chr3	128590700	128591600
chr3	128605900	128606400
chr3	128649900	128651200
chr3	128680300	128681700
chr3	128718700	128719200
chr3	128723100	128724000
chr3	128725600	128726500
chr3	128758000	128758800
chr3	128763700	128764600
chr3	128784000	128784900
chr3	128787800	128788500
chr3	128794200	128795700
chr3	128803900	128804800
chr3	128805700	128806400
chr3	128829000	128829600
chr3	128829800	128830200
chr3	128830400	128830800
chr3	128831000	128831400
chr3	128837600	128838200
chr3	128842000	128842900
chr3	128845500	128846500
chr3	128864700	128866000
chr3	128875300	128876200
chr3	128879100	128880100
chr3	128991100	128992400
chr3	128993700	128994600
chr3	129000900	129001800
chr3	129013500	129013900
chr3	129015500	129017600
chr3	129022000	129022900
chr3	129026800	129027700
chr3	129053100	129054000
chr3	129054400	129055300
chr3	129056600	129057500
chr3	129101400	129102300
chr3	129104300	129105300
chr3	129106100	129107000
chr3	129112200	129112900
chr3	129119300	129121200
chr3	129121400	129122600
chr3	129160600	129162200
