chr3	128504600	128505700
chr4	55283700	55288800
chr4	55293000	55298000
chr4	55343000	55350300
chr4	55466300	55473200
chr4	55507500	55514900
chr4	55515900	55531600
chr4	55531800	55539200
chr4	55558400	55565500
chr4	55566100	55582800
chr4	55644900	55651800
chr4	55672400	55676500
chr4	55894700	55915500
chr5	87924800	87927000
chr5	88265100	88273000
chr5	88379900	88383900
chr5	88541500	88546000
chr5	88799800	88802600
chr5	89004000	89005000
chr5	89050600	89059300
chr5	89165800	89170000
chr5	89199700	89200700
chr6	135083600	135086700
chr6	135179700	135186200
chr6	135478900	135479600
chr6	136735300	136741200
chr6	136873700	136874200
chr8	127998800	128041100
chr8	128041300	128118000
chr8	128349600	128453100
chr11	5483800	5484500
chr11	5808300	5808900
chr11	5809800	5811200
chr11	33162600	33163400
chr11	33890600	33908000
chr11	33913500	33918500
chr11	33929700	33932000
chr11	33932200	33943600
chr11	34460500	34466700
chr11	34466900	34467700
chr12	110764900	110770400
chr12	110771200	110771900
chr12	110799500	110805100
chr12	111280600	111282200
chr12	111303500	111311500
chr12	111347000	111351700
chr12	111827600	111829000
chr12	111953900	111955800
chr12	111955900	111956600
chr12	112159400	112164800
chr19	12521700	12522500
chr19	12543600	12545100
chr19	12639900	12640800
chr19	12872100	12873700
chr19	13401100	13402000
chr19	49182500	49183500
chrX	47675900	47676800
chrX	49139400	49140400
chrX	49142000	49142900
