chr3	127590100	127591500
chr3	127597900	127598800
chr3	127628700	127629600
chr3	127672300	127673400
chr3	127728400	127730100
chr3	128051800	128052700
chr3	128076500	128077800
chr3	128123400	128124400
chr3	128152600	128153900
chr3	128343300	128344200
chr3	128409800	128410700
chr3	128412700	128413600
chr3	128415100	128417500
chr3	128424500	128425300
chr3	128426100	128427000
chr3	128482500	128483800
chr3	128487400	128488500
chr3	128497300	128498400
chr3	128547100	128548100
chr3	128548500	128549900
chr3	128584100	128585900
chr3	128649900	128651200
chr3	128680300	128681700
chr3	128725600	128726500
chr3	128831000	128831400
chr3	128845500	128846500
chr3	128879100	128880100
chr3	129015500	129017600
chr3	129026800	129027700
chr3	129119300	129121200
chr3	129121400	129122600
chr3	129160600	129162200
chr3	129183500	129184400
chr3	129226400	129227000
chr3	129228900	129229800
chr3	129230400	129231100
chr3	129238700	129239400
chr3	129249000	129250100
chr3	129278400	129279300
chr3	129305400	129306300
chr3	129315900	129317300
chr3	129361100	129361700
chr3	129399200	129400500
chr3	129413500	129414800
chr3	129424000	129424800
chr3	129428200	129429200
chr3	129439600	129440900
chr3	129443900	129444700
chr3	129447900	129448800
chr3	129461400	129463000
chr3	129596600	129597400
chr3	129626400	129627300
chr3	129699200	129699900
chr3	129893000	129894300
chr4	55308700	55327400
chr4	55331600	55340800
chr4	55343000	55350300
chr4	55376200	55388600
chr4	55392800	55400100
chr4	55539500	55558000
chr4	55631800	55643600
chr4	55651900	55671600
chr4	55813600	55835000
chr4	55847700	55857200
chr4	55937300	55960800
chr5	88246300	88255700
chr5	88265100	88273000
chr5	88729900	88736000
chr5	88835800	88843600
chr5	88880600	88885800
chr5	88920700	88925900
chr5	89122100	89138300
chr6	134253600	134254200
chr6	134295500	134296900
chr6	134373200	134374400
chr6	134436000	134437000
chr6	134519400	134520100
chr6	134980600	134981700
chr6	135052000	135056600
chr6	135083600	135086700
chr6	135087300	135089800
chr6	135109800	135110700
chr6	135144000	135149900
chr6	135179700	135186200
chr6	135191200	135193400
chr6	135230500	135232200
chr6	135306000	135307300
chr6	135318300	135326500
chr6	135496900	135499900
chr6	136234200	136235100
chr6	136236300	136237600
chr6	136249100	136251200
chr6	136287800	136291600
chr6	136307300	136307900
chr6	136401700	136404600
chr6	136550100	136550800
chr6	136609500	136611100
chr6	136735300	136741200
chr6	136783000	136784900
chr6	136789200	136793600
chr6	136821800	136823600
chr8	127541900	127597900
chr8	127598300	127630300
chr8	127720800	127769300
chr8	127781300	127807900
chr8	127847000	127862300
chr8	127862500	127880500
chr8	127881600	127924500
chr8	127924600	127984800
chr8	128041300	128118000
chr8	128282400	128310700
chr8	128310800	128344600
chr8	128349600	128453100
chr8	128548700	128556200
chr8	128556300	128557900
chr11	4093800	4096200
chr11	4145100	4147100
chr11	4181900	4182600
chr11	4392900	4394000
chr11	4607400	4609000
chr11	5128700	5130300
chr11	5130500	5132900
chr11	5241800	5249100
chr11	5249900	5253500
chr11	5268000	5271200
chr11	5274000	5277400
chr11	5277700	5283600
chr11	5283700	5290300
chr11	5503600	5506000
chr11	5530700	5532200
chr11	5595800	5597500
chr11	5624300	5625300
chr11	5684000	5685700
chr11	5809800	5811200
chr11	5815400	5816000
chr11	6233500	6235900
chr11	6388600	6391100
chr11	6418200	6419500
chr11	33159500	33162300
chr11	33255200	33259500
chr11	33687600	33711400
chr11	33715600	33726000
chr11	33733500	33740100
chr11	33768000	33776700
chr11	33866700	33879300
chr11	33880400	33889900
chr11	33890600	33908000
chr11	33909900	33913300
chr11	33922300	33928900
chr11	33932200	33943600
chr11	33943700	33946700
chr11	34044700	34046500
chr11	34047800	34055300
chr11	34099700	34116500
chr11	34247000	34254400
chr11	34370600	34372600
chr11	34425600	34428400
chr11	34437500	34441700
chr11	34599000	34607900
chr11	34608100	34615300
chr11	61788300	61868000
chr11	61868100	61897400
chr12	53726100	53728400
chr12	53983200	53985500
chr12	53987600	53988400
chr12	53988700	53989800
chr12	53994900	53996200
chr12	53999200	54001000
chr12	54017000	54019300
chr12	54027900	54029100
chr12	54158900	54160900
chr12	54161500	54162300
chr12	54175000	54176100
chr12	54188500	54189800
chr12	54215800	54218500
chr12	54259100	54260800
chr12	54279200	54284700
chr12	54285100	54289300
chr12	54290700	54297500
chr12	54297600	54305000
chr12	54306800	54308000
chr12	54324200	54325800
chr12	54336400	54338400
chr12	54351800	54352900
chr12	54357900	54360200
chr12	54368300	54369800
chr12	54389900	54391900
chr12	54417000	54417800
chr12	54418700	54419800
chr12	54422900	54423800
chr12	54431900	54433100
chr12	54472300	54474100
chr12	54497200	54499100
chr12	54559900	54561900
chr12	110740300	110747700
chr12	110781400	110788400
chr12	110956300	110969200
chr12	111358100	111371400
chr12	111396600	111397900
chr12	111402800	111415700
chr12	111596600	111600900
chr12	111635400	111638000
chr12	111682700	111687900
chr12	111740700	111742800
chr12	111765500	111770700
chr12	111771200	111776800
chr12	111839300	111844000
chr12	111975200	111976800
chr12	111978300	111979100
chr12	111995000	111995700
chr12	112004800	112006900
chr12	112008900	112015100
chr12	112018300	112034400
chr12	112107100	112109400
chr12	112115100	112115900
chr12	112116300	112117600
chr12	112121600	112123400
chr12	112124800	112127700
chr19	12293500	12295300
chr19	12333300	12334200
chr19	12365000	12366500
chr19	12400800	12401700
chr19	12440600	12441700
chr19	12484400	12485400
chr19	12494900	12495900
chr19	12550900	12552100
chr19	12610400	12611300
chr19	12639900	12640800
chr19	12666300	12667200
chr19	12669100	12670200
chr19	12681000	12682200
chr19	12696200	12697000
chr19	12721800	12723200
chr19	12723500	12724400
chr19	12734300	12735100
chr19	12736500	12737900
chr19	12775200	12776100
chr19	12779000	12779900
chr19	12782100	12783300
chr19	12784300	12785200
chr19	12789500	12790700
chr19	12791000	12791900
chr19	12801500	12802400
chr19	12805700	12807200
chr19	12825000	12826200
chr19	12867000	12868200
chr19	12880000	12889600
chr19	12889700	12895600
chr19	12918800	12919800
chr19	12930500	12936100
chr19	12936400	12941800
chr19	12945300	12946700
chr19	12956800	12957700
chr19	12964700	12966100
chr19	12996300	12997200
chr19	13016300	13017200
chr19	13022500	13023700
chr19	13079200	13080300
chr19	13097400	13099000
chr19	13102400	13103700
chr19	13116400	13117200
chr19	13117700	13119400
chr19	13150000	13150900
chr19	13151200	13152300
chr19	13152600	13153500
chr19	13162400	13164400
chr19	13234300	13235400
chr19	13260800	13261700
chr19	13396400	13397300
chr19	13401100	13402000
chr19	13537400	13538200
chr19	48321100	48322600
chr19	48325000	48326600
chr19	48332400	48334500
chr19	48362800	48364900
chr19	48390300	48392100
chr19	48398300	48400800
chr19	48445000	48446400
chr19	48468500	48469700
chr19	48490900	48491800
chr19	48492500	48493900
chr19	48501100	48502800
chr19	48513500	48514500
chr19	48562800	48563900
chr19	48568100	48569200
chr19	48574400	48575200
chr19	48584000	48584800
chr19	48588600	48589600
chr19	48618800	48620000
chr19	48623800	48624700
chr19	48634100	48635000
chr19	48635100	48636000
chr19	48637100	48639600
chr19	48644500	48645500
chr19	48660600	48661700
chr19	48678000	48678800
chr19	48713700	48714900
chr19	48720300	48721600
chr19	48724600	48725700
chr19	48737100	48738100
chr19	48738300	48739300
chr19	48740900	48742100
chr19	48746500	48747700
chr19	48747800	48748600
chr19	48753300	48754700
chr19	48780500	48781600
chr19	48784400	48785200
chr19	48806400	48807800
chr19	48810600	48811400
chr19	48812000	48812900
chr19	48835400	48836400
chr19	48858500	48860700
chr19	48866800	48867700
chr19	48872000	48874100
chr19	48874200	48875100
chr19	48878400	48879200
chr19	48891600	48892500
chr19	48899000	48899500
chr19	48899800	48900700
chr19	48926800	48927500
chr19	48933100	48934200
chr19	48951000	48951600
chr19	48954200	48955300
chr19	48962000	48962900
chr19	48963500	48964400
chr19	48964700	48966200
chr19	48967300	48968200
chr19	48969600	48970500
chr19	48991900	48992800
chr19	48993000	48994300
chr19	49017400	49018300
chr19	49019100	49020000
chr19	49055800	49056700
chr19	49073400	49074400
chr19	49084500	49085800
chr19	49113400	49114800
chr19	49118400	49119700
chr19	49127600	49129900
chr19	49142600	49143600
chr19	49147900	49148800
chr19	49148900	49151100
chr19	49151300	49152300
chr19	49154700	49155900
chr19	49157300	49158200
chr19	49200000	49201100
chr19	49207700	49208600
chr19	49209800	49211100
chr19	49225900	49226600
chr19	49334700	49335500
chr19	49339900	49340800
chr19	49363100	49364300
chr19	49387800	49388600
chrX	46836500	46837900
chrX	47128900	47129700
chrX	47144200	47145600
chrX	47190300	47192100
chrX	47193300	47194100
chrX	47217600	47219100
chrX	47232600	47234100
chrX	47482200	47484400
chrX	47540900	47541700
chrX	47560700	47561900
chrX	47581900	47582700
chrX	47658300	47659700
chrX	47662000	47662900
chrX	47712400	47713200
chrX	47836000	47838100
chrX	48003600	48004500
chrX	48466400	48471400
chrX	48475100	48476900
chrX	48508100	48509800
chrX	48520700	48522700
chrX	48539100	48540600
chrX	48573600	48575400
chrX	48589500	48590400
chrX	48590500	48593400
chrX	48597000	48598700
chrX	48675700	48677400
chrX	48694800	48697600
chrX	48736300	48738300
chrX	48782600	48783500
chrX	48785600	48787000
chrX	48789200	48790100
chrX	48800200	48803000
chrX	48890200	48891100
chrX	48891200	48892300
chrX	48896500	48899400
chrX	48910600	48912500
chrX	48917000	48919600
chrX	48936700	48938300
chrX	48941500	48942400
chrX	48957200	48958900
chrX	48961300	48962700
chrX	49001200	49003000
chrX	49037600	49038500
chrX	49039400	49040600
chrX	49041400	49044400
chrX	49053000	49054400
chrX	49079400	49080600
chrX	49089600	49090200
chrX	49100400	49102100
chrX	49123100	49124100
chrX	49148400	49149400
chrX	49154900	49157100
chrX	49161600	49162200
chrX	49163200	49164800
chrX	49165800	49168000
chrX	49168500	49169000
chrX	49171400	49173100
chrX	49183900	49185200
chrX	49185900	49186900
chrX	49190600	49192200
chrX	49199700	49200900
chrX	49230100	49231600
chrX	49235100	49236200
chrX	49268600	49270400
chrX	49308600	49310300
chrX	49695600	49696500
chrX	49868500	49869300
chrX	49878600	49879900
chrX	49922100	49923000
chrX	50180400	50181200
