chr3	128052000	128052600
chr3	128650600	128651700
chr3	128725800	128726400
chr3	129183600	129184300
chr4	55634400	55641000
chr5	88882100	88885600
chr6	109381200	109382700
chr6	135054000	135055200
chr8	127735300	127736600
chr8	128044400	128047700
chr8	128047800	128051800
chr11	5253100	5254700
chr11	5269100	5271200
chr11	33880400	33883400
chr11	34050900	34054200
chr11	34437400	34440600
chr11	61792000	61794000
chr11	61814000	61818400
chr11	61890400	61892300
chr12	54279500	54281900
chr12	54285800	54286400
chr12	54295600	54296200
chr12	54300800	54301800
chr12	54324600	54325200
chr12	54419000	54419900
chr12	112005200	112006500
chr12	112012900	112015000
chr19	12666500	12667100
chr19	12669300	12670000
chr19	12801600	12802200
chr19	12805800	12806800
chr19	12881300	12881900
chr19	12890600	12891200
chr19	12933500	12934100
chr19	12938200	12938800
chr19	12945400	12946800
chr19	13102600	13103600
chr19	48753400	48754600
chr19	48810800	48811400
chr19	48872000	48872700
chr19	48872800	48874000
chr19	48874300	48874900
chr19	48899900	48900500
chr19	48964400	48965600
chrX	47232700	47233900
chrX	47650000	47651100
chrX	48521400	48522000
chrX	48573600	48574600
chrX	48785700	48787000
chrX	48800100	48803000
chrX	48896700	48898500
chrX	48918800	48919400
chrX	48957300	48958800
chrX	49186100	49186700
